K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 2, 6, 1, 0.089920 
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 3, 6, 1, 0.103264 
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 4, 6, 1, 0.106112 
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 1, 6, 2, 0.096224 
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 2, 6, 2, 0.110368 
256, 36, 36, 128, 1, 1, 3, 2, 1, 2, 16, 1, 6, 4, 0.113504 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 1, 3, 1, 0.095424 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 2, 3, 1, 0.093440 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 3, 3, 1, 0.093056 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 4, 3, 1, 0.093856 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 6, 3, 1, 0.107264 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 9, 3, 1, 0.113760 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 1, 3, 2, 0.092064 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 2, 3, 2, 0.088832 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 3, 3, 2, 0.103328 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 4, 3, 2, 0.105536 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 1, 3, 4, 0.095328 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 2, 3, 4, 0.109856 
256, 36, 36, 128, 1, 1, 3, 2, 1, 4, 8, 1, 3, 8, 0.113408 
256, 36, 36, 128, 1, 1, 3, 4, 1, 1, 32, 1, 12, 1, 0.099520 
256, 36, 36, 128, 1, 1, 3, 4, 1, 1, 32, 2, 12, 1, 0.118016 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 1, 6, 1, 0.094016 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 2, 6, 1, 0.091488 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 3, 6, 1, 0.107616 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 4, 6, 1, 0.114208 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 1, 6, 2, 0.100224 
256, 36, 36, 128, 1, 1, 3, 4, 1, 2, 16, 2, 6, 2, 0.117728 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 1, 3, 1, 0.091360 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 2, 3, 1, 0.088768 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 3, 3, 1, 0.089984 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 4, 3, 1, 0.089568 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 6, 3, 1, 0.104256 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 9, 3, 1, 0.112576 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 1, 3, 2, 0.094016 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 2, 3, 2, 0.091680 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 3, 3, 2, 0.109216 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 4, 3, 2, 0.114432 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 1, 3, 4, 0.100256 
256, 36, 36, 128, 1, 1, 3, 4, 1, 4, 8, 2, 3, 4, 0.118240 
256, 36, 36, 128, 1, 1, 3, 8, 1, 2, 16, 1, 6, 1, 0.096992 
256, 36, 36, 128, 1, 1, 3, 8, 1, 2, 16, 2, 6, 1, 0.097600 
256, 36, 36, 128, 1, 1, 3, 8, 1, 2, 16, 3, 6, 1, 0.125312 
256, 36, 36, 128, 1, 1, 3, 8, 1, 2, 16, 4, 6, 1, 0.128288 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 1, 3, 1, 0.093856 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 2, 3, 1, 0.092352 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 3, 3, 1, 0.094848 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 4, 3, 1, 0.095168 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 6, 3, 1, 0.118304 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 9, 3, 1, 0.131744 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 1, 3, 2, 0.098144 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 2, 3, 2, 0.099168 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 3, 3, 2, 0.124960 
256, 36, 36, 128, 1, 1, 3, 8, 1, 4, 8, 4, 3, 2, 0.128000 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 1, 3, 1, 0.105312 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 2, 3, 1, 0.108480 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 3, 3, 1, 0.128800 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 4, 3, 1, 0.138624 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 6, 3, 1, 0.010880 
256, 36, 36, 128, 1, 1, 3, 16, 1, 4, 8, 9, 3, 1, 0.009728 
256, 36, 36, 128, 1, 1, 4, 2, 1, 1, 32, 1, 9, 1, 0.095648 
256, 36, 36, 128, 1, 1, 4, 2, 1, 1, 32, 2, 9, 1, 0.104448 
256, 36, 36, 128, 1, 1, 4, 2, 1, 1, 32, 3, 9, 1, 0.112448 
256, 36, 36, 128, 1, 1, 4, 2, 1, 1, 32, 1, 9, 2, 0.105888 
256, 36, 36, 128, 1, 1, 4, 4, 1, 1, 32, 1, 9, 1, 0.102400 
256, 36, 36, 128, 1, 1, 4, 4, 1, 1, 32, 2, 9, 1, 0.111296 
256, 36, 36, 128, 1, 1, 4, 4, 1, 1, 32, 3, 9, 1, 0.123648 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 1, 6, 1, 0.095872 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 2, 6, 1, 0.092000 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 3, 6, 1, 0.104640 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 4, 6, 1, 0.112224 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 1, 6, 2, 0.099328 
256, 36, 36, 128, 1, 1, 6, 2, 1, 1, 32, 2, 6, 2, 0.115776 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 1, 3, 1, 0.090688 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 2, 3, 1, 0.089824 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 3, 3, 1, 0.088992 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 4, 3, 1, 0.089312 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 6, 3, 1, 0.100832 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 9, 3, 1, 0.110272 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 1, 3, 2, 0.094240 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 2, 3, 2, 0.092256 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 3, 3, 2, 0.104992 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 4, 3, 2, 0.112416 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 1, 3, 4, 0.099648 
256, 36, 36, 128, 1, 1, 6, 2, 1, 2, 16, 2, 3, 4, 0.116000 
256, 36, 36, 128, 1, 1, 6, 4, 1, 1, 32, 1, 6, 1, 0.098464 
256, 36, 36, 128, 1, 1, 6, 4, 1, 1, 32, 2, 6, 1, 0.099904 
256, 36, 36, 128, 1, 1, 6, 4, 1, 1, 32, 3, 6, 1, 0.111808 
256, 36, 36, 128, 1, 1, 6, 4, 1, 1, 32, 4, 6, 1, 0.129248 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 1, 3, 1, 0.093920 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 2, 3, 1, 0.094080 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 3, 3, 1, 0.093312 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 4, 3, 1, 0.095104 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 6, 3, 1, 0.107680 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 9, 3, 1, 0.119008 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 1, 3, 2, 0.098848 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 2, 3, 2, 0.098720 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 3, 3, 2, 0.111488 
256, 36, 36, 128, 1, 1, 6, 4, 1, 2, 16, 4, 3, 2, 0.130496 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 1, 3, 1, 0.101952 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 2, 3, 1, 0.100800 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 3, 3, 1, 0.107040 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 4, 3, 1, 0.110752 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 6, 3, 1, 0.011232 
256, 36, 36, 128, 1, 1, 6, 8, 1, 2, 16, 9, 3, 1, 0.010176 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 1, 4, 1, 0.093312 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 2, 4, 1, 0.090880 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 3, 4, 1, 0.092736 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 4, 4, 1, 0.099360 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 6, 4, 1, 0.112640 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 1, 4, 2, 0.097344 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 2, 4, 2, 0.101760 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 3, 4, 2, 0.119520 
256, 36, 36, 128, 1, 1, 9, 2, 1, 1, 32, 4, 4, 2, 0.010176 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 1, 2, 1, 0.092544 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 2, 2, 1, 0.090400 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 3, 2, 1, 0.090176 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 4, 2, 1, 0.091776 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 6, 2, 1, 0.092672 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 9, 2, 1, 0.098240 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 12, 2, 1, 0.107872 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 1, 2, 2, 0.094592 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 2, 2, 2, 0.091072 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 3, 2, 2, 0.092352 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 4, 2, 2, 0.098208 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 6, 2, 2, 0.115488 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 1, 2, 4, 0.097600 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 2, 2, 4, 0.099936 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 3, 2, 4, 0.120416 
256, 36, 36, 128, 1, 1, 9, 2, 1, 2, 16, 4, 2, 4, 0.010208 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 1, 1, 1, 0.099136 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 2, 1, 1, 0.095648 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 3, 1, 1, 0.094304 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 4, 1, 1, 0.095520 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 6, 1, 1, 0.098528 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 9, 1, 1, 0.097920 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 12, 1, 1, 0.099776 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 18, 1, 1, 0.106016 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 1, 1, 2, 0.093248 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 2, 1, 2, 0.090240 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 3, 1, 2, 0.090656 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 4, 1, 2, 0.091168 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 6, 1, 2, 0.091520 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 9, 1, 2, 0.099296 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 12, 1, 2, 0.107360 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 1, 1, 4, 0.093088 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 2, 1, 4, 0.092032 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 3, 1, 4, 0.093152 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 4, 1, 4, 0.099040 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 6, 1, 4, 0.114368 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 1, 1, 8, 0.096896 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 2, 1, 8, 0.099168 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 3, 1, 8, 0.118528 
256, 36, 36, 128, 1, 1, 9, 2, 1, 4, 8, 4, 1, 8, 0.009856 
256, 36, 36, 128, 1, 1, 9, 4, 1, 1, 32, 1, 4, 1, 0.097920 
256, 36, 36, 128, 1, 1, 9, 4, 1, 1, 32, 2, 4, 1, 0.098432 
256, 36, 36, 128, 1, 1, 9, 4, 1, 1, 32, 3, 4, 1, 0.102304 
256, 36, 36, 128, 1, 1, 9, 4, 1, 1, 32, 4, 4, 1, 0.117728 
256, 36, 36, 128, 1, 1, 9, 4, 1, 1, 32, 6, 4, 1, 0.010848 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 1, 2, 1, 0.094880 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 2, 2, 1, 0.093632 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 3, 2, 1, 0.095200 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 4, 2, 1, 0.095936 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 6, 2, 1, 0.099392 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 9, 2, 1, 0.112224 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 12, 2, 1, 0.127296 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 1, 2, 2, 0.099840 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 2, 2, 2, 0.099264 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 3, 2, 2, 0.102208 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 4, 2, 2, 0.116288 
256, 36, 36, 128, 1, 1, 9, 4, 1, 2, 16, 6, 2, 2, 0.010784 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 1, 1, 1, 0.095968 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 2, 1, 1, 0.092960 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 3, 1, 1, 0.093376 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 4, 1, 1, 0.093312 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 6, 1, 1, 0.094944 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 9, 1, 1, 0.098656 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 12, 1, 1, 0.099776 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 18, 1, 1, 0.108128 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 1, 1, 2, 0.096192 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 2, 1, 2, 0.093984 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 3, 1, 2, 0.094368 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 4, 1, 2, 0.096960 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 6, 1, 2, 0.098560 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 9, 1, 2, 0.111744 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 12, 1, 2, 0.126944 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 1, 1, 4, 0.098368 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 2, 1, 4, 0.098112 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 3, 1, 4, 0.102176 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 4, 1, 4, 0.115520 
256, 36, 36, 128, 1, 1, 9, 4, 1, 4, 8, 6, 1, 4, 0.009344 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 1, 2, 1, 0.108544 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 2, 2, 1, 0.107488 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 3, 2, 1, 0.109952 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 4, 2, 1, 0.112544 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 6, 2, 1, 0.120544 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 9, 2, 1, 0.009952 
256, 36, 36, 128, 1, 1, 9, 8, 1, 2, 16, 12, 2, 1, 0.009856 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 1, 1, 1, 0.106880 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 2, 1, 1, 0.104896 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 3, 1, 1, 0.105248 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 4, 1, 1, 0.104992 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 6, 1, 1, 0.106592 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 9, 1, 1, 0.112352 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 12, 1, 1, 0.115744 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 18, 1, 1, 0.011680 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 1, 1, 2, 0.108480 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 2, 1, 2, 0.107072 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 3, 1, 2, 0.109216 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 4, 1, 2, 0.112544 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 6, 1, 2, 0.120160 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 9, 1, 2, 0.011072 
256, 36, 36, 128, 1, 1, 9, 8, 1, 4, 8, 12, 1, 2, 0.009216 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 1, 1, 1, 0.203520 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 2, 1, 1, 0.202720 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 3, 1, 1, 0.207072 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 4, 1, 1, 0.211168 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 6, 1, 1, 0.223424 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 9, 1, 1, 0.249824 
256, 36, 36, 128, 1, 1, 9, 16, 1, 4, 8, 12, 1, 1, 0.271232 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 1, 3, 1, 0.101664 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 2, 3, 1, 0.093664 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 3, 3, 1, 0.096064 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 4, 3, 1, 0.097536 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 6, 3, 1, 0.114560 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 9, 3, 1, 0.127200 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 1, 3, 2, 0.096480 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 2, 3, 2, 0.096768 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 3, 3, 2, 0.114496 
256, 36, 36, 128, 1, 1, 12, 2, 1, 1, 32, 4, 3, 2, 0.123424 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 1, 3, 1, 0.103104 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 2, 3, 1, 0.103520 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 3, 3, 1, 0.109632 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 4, 3, 1, 0.111648 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 6, 3, 1, 0.010336 
256, 36, 36, 128, 1, 1, 12, 4, 1, 1, 32, 9, 3, 1, 0.009760 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 1, 2, 1, 0.099776 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 2, 2, 1, 0.097504 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 3, 2, 1, 0.099200 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 4, 2, 1, 0.099712 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 6, 2, 1, 0.105536 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 9, 2, 1, 0.113856 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 1, 2, 2, 0.098464 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 2, 2, 2, 0.097568 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 3, 2, 2, 0.099872 
256, 36, 36, 128, 1, 1, 18, 2, 1, 1, 32, 4, 2, 2, 0.109920 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 1, 1, 1, 0.099552 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 2, 1, 1, 0.097696 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 3, 1, 1, 0.095680 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 4, 1, 1, 0.097760 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 6, 1, 1, 0.100032 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 9, 1, 1, 0.101984 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 12, 1, 1, 0.105184 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 18, 1, 1, 0.113344 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 1, 1, 2, 0.099776 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 2, 1, 2, 0.097760 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 3, 1, 2, 0.098688 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 4, 1, 2, 0.100768 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 6, 1, 2, 0.105952 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 9, 1, 2, 0.115936 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 1, 1, 4, 0.098944 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 2, 1, 4, 0.098496 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 3, 1, 4, 0.099072 
256, 36, 36, 128, 1, 1, 18, 2, 1, 2, 16, 4, 1, 4, 0.110464 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 1, 2, 1, 0.112320 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 2, 2, 1, 0.110368 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 3, 2, 1, 0.112480 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 4, 2, 1, 0.115680 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 6, 2, 1, 0.121760 
256, 36, 36, 128, 1, 1, 18, 4, 1, 1, 32, 9, 2, 1, 0.011584 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 1, 1, 1, 0.108992 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 2, 1, 1, 0.106208 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 3, 1, 1, 0.106752 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 4, 1, 1, 0.110752 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 6, 1, 1, 0.109568 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 9, 1, 1, 0.115008 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 12, 1, 1, 0.120096 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 18, 1, 1, 0.011072 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 1, 1, 2, 0.111808 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 2, 1, 2, 0.109984 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 3, 1, 2, 0.113504 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 4, 1, 2, 0.115424 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 6, 1, 2, 0.121792 
256, 36, 36, 128, 1, 1, 18, 4, 1, 2, 16, 9, 1, 2, 0.010272 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 1, 1, 1, 0.176352 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 2, 1, 1, 0.173504 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 3, 1, 1, 0.174592 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 4, 1, 1, 0.179584 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 6, 1, 1, 0.185728 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 9, 1, 1, 0.196928 
256, 36, 36, 128, 1, 1, 18, 8, 1, 2, 16, 12, 1, 1, 0.207520 
